,score,layer_sizes,epochs,learning_rate,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,loss_fn
235,122.0,"[32, 32, 32]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
236,143.0,"[32, 32, 32]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
237,151.0,"[32, 32, 32]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
238,156.0,"[32, 32, 32]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
239,132.0,"[32, 32, 32]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
240,167.0,"[16, 32, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
241,185.0,"[16, 32, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
242,112.0,"[16, 32, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
243,154.0,"[16, 32, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
244,135.0,"[16, 32, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
245,108.0,"[16, 32, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
246,118.0,"[16, 32, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
247,89.0,"[16, 32, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
248,141.0,"[16, 32, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
249,143.0,"[16, 32, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
250,101.0,"[16, 32, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
251,107.0,"[16, 32, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
252,141.0,"[16, 32, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
253,170.0,"[16, 32, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
254,116.0,"[16, 32, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
255,115.0,"[64, 32, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
256,128.0,"[64, 32, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
257,101.0,"[64, 32, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
258,180.0,"[64, 32, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
259,119.0,"[64, 32, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
260,108.0,"[64, 32, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
261,134.0,"[64, 32, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
262,157.0,"[64, 32, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
263,102.0,"[64, 32, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
264,113.0,"[64, 32, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
265,101.0,"[64, 32, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
266,77.0,"[64, 32, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
267,137.0,"[64, 32, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
268,101.0,"[64, 32, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
269,137.0,"[64, 32, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
270,109.0,"[16, 16, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
271,160.0,"[16, 16, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
272,151.0,"[16, 16, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
273,174.0,"[16, 16, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
274,134.0,"[16, 16, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
275,104.0,"[16, 16, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
276,138.0,"[16, 16, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
277,162.0,"[16, 16, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
278,153.0,"[16, 16, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
279,124.0,"[16, 16, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
280,175.0,"[16, 16, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
281,152.0,"[16, 16, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
282,166.0,"[16, 16, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
283,181.0,"[16, 16, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
284,133.0,"[16, 16, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
285,166.0,"[32, 32]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
286,150.0,"[32, 32]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
287,117.0,"[32, 32]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
288,148.0,"[32, 32]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
289,117.0,"[32, 32]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
290,116.0,"[32, 32]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
291,129.0,"[32, 32]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
292,143.0,"[32, 32]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
293,162.0,"[32, 32]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
294,141.0,"[32, 32]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
295,105.0,"[32, 32]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
296,140.0,"[32, 32]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
297,121.0,"[32, 32]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
298,117.0,"[32, 32]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
299,174.0,"[32, 32]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
300,169.0,"[16, 16, 32]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
301,129.0,"[16, 16, 32]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
302,122.0,"[16, 16, 32]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
303,151.0,"[16, 16, 32]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
304,142.0,"[16, 16, 32]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
305,149.0,"[16, 16, 32]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
306,151.0,"[16, 16, 32]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
307,158.0,"[16, 16, 32]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
308,168.0,"[16, 16, 32]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
309,135.0,"[16, 16, 32]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
310,140.0,"[16, 16, 32]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
311,148.0,"[16, 16, 32]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
312,163.0,"[16, 16, 32]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
313,92.0,"[16, 16, 32]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
314,162.0,"[16, 16, 32]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
315,96.0,"[16, 8, 16]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
316,128.0,"[16, 8, 16]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
317,153.0,"[16, 8, 16]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
318,188.0,"[16, 8, 16]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
319,158.0,"[16, 8, 16]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
320,120.0,"[16, 8, 16]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
321,124.0,"[16, 8, 16]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
322,108.0,"[16, 8, 16]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
323,151.0,"[16, 8, 16]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
324,90.0,"[16, 8, 16]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
325,159.0,"[16, 8, 16]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
326,159.0,"[16, 8, 16]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
327,159.0,"[16, 8, 16]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
328,148.0,"[16, 8, 16]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
329,147.0,"[16, 8, 16]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
330,192.0,"[32, 32, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
331,116.0,"[32, 32, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
332,128.0,"[32, 32, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
333,141.0,"[32, 32, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
334,64.0,"[32, 32, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
335,149.0,"[32, 32, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
336,165.0,"[32, 32, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
337,163.0,"[32, 32, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
338,150.0,"[32, 32, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
339,131.0,"[32, 32, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
340,134.0,"[32, 32, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
341,175.0,"[32, 32, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
342,159.0,"[32, 32, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
343,173.0,"[32, 32, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
344,93.0,"[32, 32, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
345,119.0,"[32, 16, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
346,113.0,"[32, 16, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
347,136.0,"[32, 16, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
348,186.0,"[32, 16, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
349,83.0,"[32, 16, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
350,134.0,"[32, 16, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
351,153.0,"[32, 16, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
352,151.0,"[32, 16, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
353,164.0,"[32, 16, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
354,170.0,"[32, 16, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
355,108.0,"[32, 16, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
356,174.0,"[32, 16, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
357,167.0,"[32, 16, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
358,131.0,"[32, 16, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
359,143.0,"[32, 16, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
360,131.0,"[7, 7, 7, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
361,154.0,"[7, 7, 7, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
362,126.0,"[7, 7, 7, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
363,166.0,"[7, 7, 7, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
364,131.0,"[7, 7, 7, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
365,101.0,"[7, 7, 7, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
366,165.0,"[7, 7, 7, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
367,106.0,"[7, 7, 7, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
368,156.0,"[7, 7, 7, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
369,121.0,"[7, 7, 7, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
370,170.0,"[7, 7, 7, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
371,161.0,"[7, 7, 7, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
372,121.0,"[7, 7, 7, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
373,180.0,"[7, 7, 7, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
374,131.0,"[7, 7, 7, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
375,166.0,"[8, 7, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
376,136.0,"[8, 7, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
377,116.0,"[8, 7, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
378,140.0,"[8, 7, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
379,154.0,"[8, 7, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
380,168.0,"[8, 7, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
381,151.0,"[8, 7, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
382,137.0,"[8, 7, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
383,169.0,"[8, 7, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
384,147.0,"[8, 7, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
385,148.0,"[8, 7, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
386,138.0,"[8, 7, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
387,107.0,"[8, 7, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
388,140.0,"[8, 7, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
389,34.0,"[8, 7, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
390,142.0,"[20, 15, 10, 7]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
391,137.0,"[20, 15, 10, 7]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
392,160.0,"[20, 15, 10, 7]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
393,123.0,"[20, 15, 10, 7]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
394,150.0,"[20, 15, 10, 7]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
395,100.0,"[20, 15, 10, 7]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
396,107.0,"[20, 15, 10, 7]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
397,157.0,"[20, 15, 10, 7]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
398,163.0,"[20, 15, 10, 7]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
399,103.0,"[20, 15, 10, 7]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
400,170.0,"[20, 15, 10, 7]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
401,130.0,"[20, 15, 10, 7]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
402,127.0,"[20, 15, 10, 7]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
403,163.0,"[20, 15, 10, 7]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
404,131.0,"[20, 15, 10, 7]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
405,154.0,"[20, 16, 12]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
406,108.0,"[20, 16, 12]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
407,151.0,"[20, 16, 12]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
408,150.0,"[20, 16, 12]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
409,131.0,"[20, 16, 12]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
410,165.0,"[20, 16, 12]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
411,167.0,"[20, 16, 12]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
412,161.0,"[20, 16, 12]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
413,170.0,"[20, 16, 12]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
414,162.0,"[20, 16, 12]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
415,143.0,"[20, 16, 12]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
416,138.0,"[20, 16, 12]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
417,110.0,"[20, 16, 12]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
418,156.0,"[20, 16, 12]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
419,143.0,"[20, 16, 12]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
420,142.0,"[16, 12, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
421,130.0,"[16, 12, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
422,138.0,"[16, 12, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
423,165.0,"[16, 12, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
424,127.0,"[16, 12, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
425,152.0,"[16, 12, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
426,105.0,"[16, 12, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
427,148.0,"[16, 12, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
428,159.0,"[16, 12, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
429,87.0,"[16, 12, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
430,147.0,"[16, 12, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
431,127.0,"[16, 12, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
432,146.0,"[16, 12, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
433,177.0,"[16, 12, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
434,131.0,"[16, 12, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
435,119.0,"[20, 16, 12, 8]",100,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
436,152.0,"[20, 16, 12, 8]",100,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
437,167.0,"[20, 16, 12, 8]",100,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
438,130.0,"[20, 16, 12, 8]",100,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
439,131.0,"[20, 16, 12, 8]",100,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
440,151.0,"[20, 16, 12, 8]",150,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
441,156.0,"[20, 16, 12, 8]",150,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
442,164.0,"[20, 16, 12, 8]",150,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
443,177.0,"[20, 16, 12, 8]",150,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
444,83.0,"[20, 16, 12, 8]",150,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
445,126.0,"[20, 16, 12, 8]",200,0.001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
446,155.0,"[20, 16, 12, 8]",200,0.002,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
447,150.0,"[20, 16, 12, 8]",200,0.01,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
448,131.0,"[20, 16, 12, 8]",200,0.05,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
449,83.0,"[20, 16, 12, 8]",200,0.0001,0.5,0.5,0.5,3,4,5,6,sparse_categorical_crossentropy
